"Código Pagamento";"Código Lista";"Data Emissão";"Código Banco";"Nome Banco";"Agência";"Valor em R$"
"512001572022024OB000001";"512001572022023LB000060";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"2258213,76"
"512001572022024OB000001";"512001572022023LB000060";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1827776,81"
"512001572022024OB000002";"512001572022023LB000061";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"8465676,88"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1050704,28"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"41";"Banco do Estado do Rio Grande do Sul S.A.";"1007";"39154,33"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"47";"Banco do Estado de Sergipe S.A.";"0014";"3456,59"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"492921,58"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"172186,09"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"341";"Itaú UniBanco S.A.";"0802";"129692,49"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"17856,18"
"512001572022024OB000003";"512001572022023LB000062";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"7907,44"
"512001572022024OB000004";"512001572022023LB000064";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"84129,48"
"512001572022024OB000005";"512001572022023LB000065";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"12220704,60"
"512001572022024OB000005";"512001572022023LB000065";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"3353251,35"
"512001572022024OB000006";"512001572022023LB000063";"02/01/2024";"70";"BRB - Banco de Brasília S.A.";"0100";"4730,13"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1318609,58"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"41";"Banco do Estado do Rio Grande do Sul S.A.";"0100";"9255,72"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"303172,56"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"78331,64"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"341";"Itaú UniBanco S.A.";"0129";"75214,02"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"853,20"
"512016572022024OB000025";"512016572022023LB000179";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"11575,98"
"512016572022024OB000026";"512016572022023LB000180";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"43039,78"
"512016572022024OB000027";"512016572022023LB000168";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"100000000,00"
"512016572022024OB000028";"512016572022023LB000169";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"100000000,00"
"512016572022024OB000029";"512016572022023LB000170";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"80866943,63"
"512016572022024OB000030";"512016572022023LB000171";"02/01/2024";"41";"Banco do Estado do Rio Grande do Sul S.A.";"0100";"410813,58"
"512016572022024OB000031";"512016572022023LB000173";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"4607867,08"
"512016572022024OB000032";"512016572022023LB000175";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"1210123,50"
"512016572022024OB000033";"512016572022023LB000172";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"19536283,07"
"512016572022024OB000034";"512016572022023LB000176";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"1497960,09"
"512016572022024OB000035";"512016572022023LB000174";"02/01/2024";"341";"Itaú UniBanco S.A.";"0129";"7170824,83"
"512016572022024OB000036";"512016572022023LB000177";"02/01/2024";"";"";"9999";"88086,77"
"512016572022024OB000037";"512016572022023LB000178";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"6492364,10"
"512016572022024OB000038";"512016572022023LB000182";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"3587031,71"
"512016572022024OB000038";"512016572022023LB000182";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"622845,74"
"512016572022024OB000039";"512016572022023LB000181";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"18558333,78"
"512016572022024OB000039";"512016572022023LB000181";"02/01/2024";"104";"Caixa Econômica Federal";"0002";"2118094,55"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"3852888,60"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"269021,22"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"1262397,36"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"168453,48"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"341";"Itaú UniBanco S.A.";"0288";"308693,29"
"530029000012024OB000001";"530029000012023LB000027";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"55079,81"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"22119,71"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"1686,83"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"11992,90"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"5458,14"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"341";"Itaú UniBanco S.A.";"0288";"2743,27"
"530029000012024OB000002";"530029000012023LB000028";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"821,92"
"530029000012024OB000006";"530029000012023LB000029";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"68417,85"
"530029000012024OB000006";"530029000012023LB000029";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"1860,03"
"530029000012024OB000006";"530029000012023LB000029";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"18999,34"
"530029000012024OB000006";"530029000012023LB000029";"02/01/2024";"341";"Itaú UniBanco S.A.";"0288";"12407,40"
"530029000012024OB000006";"530029000012023LB000029";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"5557,93"
"533014532032024OB000002";"533014532032023LB000036";"02/01/2024";"1";"Banco do Brasil S.A.";"3613";"1683662,24"
"533014532032024OB000002";"533014532032023LB000036";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"138229,37"
"533014532032024OB000002";"533014532032023LB000036";"02/01/2024";"104";"Caixa Econômica Federal";"0678";"680761,99"
"533014532032024OB000002";"533014532032023LB000036";"02/01/2024";"237";"Banco Bradesco S.A.";"3935";"179315,91"
"533014532032024OB000002";"533014532032023LB000036";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"89445,61"
"533014532032024OB000003";"533014532032023LB000035";"02/01/2024";"1";"Banco do Brasil S.A.";"3613";"14589,76"
"533014532032024OB000003";"533014532032023LB000035";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"4412,47"
"533014532032024OB000003";"533014532032023LB000035";"02/01/2024";"104";"Caixa Econômica Federal";"0678";"6916,77"
"533018532072024OB000001";"533018532072023LB000012";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"458928,26"
"533018532072024OB000001";"533018532072023LB000012";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"9511,74"
"533018532072024OB000001";"533018532072023LB000012";"02/01/2024";"104";"Caixa Econômica Federal";"4511";"150519,07"
"533018532072024OB000001";"533018532072023LB000012";"02/01/2024";"237";"Banco Bradesco S.A.";"2219";"33232,75"
"533018532072024OB000001";"533018532072023LB000012";"02/01/2024";"341";"Itaú UniBanco S.A.";"0301";"26318,78"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"2564375,39"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"102693,46"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"41";"Banco do Estado do Rio Grande do Sul S.A.";"0100";"8068,10"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"104";"Caixa Econômica Federal";"0875";"530742,12"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"237";"Banco Bradesco S.A.";"0484";"108984,57"
"540010000012024OB000001";"540010000012023LB000034";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"253940,08"
"540010000012024OB000002";"540010000012023LB000035";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"174953,36"
"540010000012024OB000002";"540010000012023LB000035";"02/01/2024";"104";"Caixa Econômica Federal";"0875";"46036,06"
"540010000012024OB000003";"540010000012023LB000036";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"36795,36"
"540010000012024OB000003";"540010000012023LB000036";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"4497,67"
"540010000012024OB000003";"540010000012023LB000036";"02/01/2024";"104";"Caixa Econômica Federal";"0875";"6333,24"
"540010000012024OB000003";"540010000012023LB000036";"02/01/2024";"237";"Banco Bradesco S.A.";"0484";"420,73"
"540010000012024OB000003";"540010000012023LB000036";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"5953,00"
"550006000012024OB000001";"550006000012023LB000019";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"7199,15"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"4333642,50"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"322809,91"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"1217247,24"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"237";"Banco Bradesco S.A.";"0484";"176149,22"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"363481,29"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"8168,34"
"550030000012024OB000003";"550030000012023LB000003";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"62172,52"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"2429084,46"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"193232,28"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"145546,72"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"341";"Itaú UniBanco S.A.";"0719";"217872,71"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"35485,39"
"560003000012024OB000001";"560003000012023LB000015";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"3733,30"
"560003000012024OB000002";"560003000012023LB000016";"02/01/2024";"104";"Caixa Econômica Federal";"0863";"560236,77"
"580009000012024OB000002";"580009000012023LB000012";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1396,61"
"580009000012024OB000002";"580009000012023LB000012";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"2689,16"
"580009000012024OB000002";"580009000012023LB000012";"02/01/2024";"104";"Caixa Econômica Federal";"2220";"2066,14"
"580009000012024OB000002";"580009000012023LB000012";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"2775,99"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1098708,27"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"69115,70"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"47";"Banco do Estado de Sergipe S.A.";"0014";"3323,35"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"104";"Caixa Econômica Federal";"2220";"262658,03"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"61877,32"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"341";"Itaú UniBanco S.A.";"1645";"104753,17"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"748";"Banco Cooperativo Sicredi S.A.";"0100";"13838,20"
"580009000012024OB000003";"580009000012023LB000011";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"42336,25"
"682010682012024OB000001";"682010682012023LB000061";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"48214,92"
"682010682012024OB000001";"682010682012023LB000061";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"4670,13"
"682010682012024OB000001";"682010682012023LB000061";"02/01/2024";"104";"Caixa Econômica Federal";"0974";"11775,99"
"682010682012024OB000001";"682010682012023LB000061";"02/01/2024";"237";"Banco Bradesco S.A.";"2962";"17921,21"
"682010682012024OB000001";"682010682012023LB000061";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"17831,28"
"682010682012024OB000002";"682010682012023LB000060";"02/01/2024";"1";"Banco do Brasil S.A.";"4201";"8667,67"
"682010682012024OB000002";"682010682012023LB000060";"02/01/2024";"104";"Caixa Econômica Federal";"0974";"1929,96"
"682010682012024OB000003";"682010682012023LB000057";"02/01/2024";"1";"Banco do Brasil S.A.";"4201";"259827,81"
"682010682012024OB000003";"682010682012023LB000057";"02/01/2024";"104";"Caixa Econômica Federal";"0974";"87272,69"
"682010682012024OB000004";"682010682012023LB000059";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"76282,26"
"682010682012024OB000004";"682010682012023LB000059";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"9151,45"
"682010682012024OB000004";"682010682012023LB000059";"02/01/2024";"104";"Caixa Econômica Federal";"0974";"17514,83"
"682010682012024OB000004";"682010682012023LB000059";"02/01/2024";"237";"Banco Bradesco S.A.";"2962";"8630,83"
"682010682012024OB000004";"682010682012023LB000059";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"16193,77"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"3990631,63"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"407440,18"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"104";"Caixa Econômica Federal";"0974";"1055326,35"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"237";"Banco Bradesco S.A.";"2962";"293950,50"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"1218163,87"
"682010682012024OB000005";"682010682012023LB000058";"02/01/2024";"756";"Banco Cooperativo do Brasil S.A. - BANCOOB";"0001";"34360,72"
"690008000012024OB000001";"690008000012023LB000005";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"316366,84"
"690008000012024OB000001";"690008000012023LB000005";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3035";"6743,34"
"690008000012024OB000001";"690008000012023LB000005";"02/01/2024";"104";"Caixa Econômica Federal";"2220";"107942,22"
"690008000012024OB000001";"690008000012023LB000005";"02/01/2024";"237";"Banco Bradesco S.A.";"0606";"38304,52"
"690008000012024OB000001";"690008000012023LB000005";"02/01/2024";"341";"Itaú UniBanco S.A.";"5673";"59702,75"
"690008000012024OB000002";"690008000012023LB000006";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"1622,91"
"690008000012024OB000004";"690008000012023LB000004";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"3340,66"
"710300522332024OB000001";"710300522332023LB000067";"02/01/2024";"1";"Banco do Brasil S.A.";"1897";"5060734,49"
"710300522332024OB000001";"710300522332023LB000067";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3403";"6210045,23"
"710300522332024OB000001";"710300522332023LB000067";"02/01/2024";"104";"Caixa Econômica Federal";"1003";"988753,65"
"710300522332024OB000001";"710300522332023LB000067";"02/01/2024";"237";"Banco Bradesco S.A.";"0653";"2054465,31"
"710300522332024OB000001";"710300522332023LB000067";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"2910149,84"
"710300522332024OB000002";"710300522332023LB000068";"02/01/2024";"1";"Banco do Brasil S.A.";"1897";"30657,37"
"710300522332024OB000002";"710300522332023LB000068";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3403";"34343,70"
"710300522332024OB000002";"710300522332023LB000068";"02/01/2024";"104";"Caixa Econômica Federal";"1003";"33583,12"
"710300522332024OB000002";"710300522332023LB000068";"02/01/2024";"237";"Banco Bradesco S.A.";"0653";"22406,91"
"710300522332024OB000002";"710300522332023LB000068";"02/01/2024";"341";"Itaú UniBanco S.A.";"0522";"40327,48"
"710300522332024OB000003";"710300522332023LB000070";"02/01/2024";"104";"Caixa Econômica Federal";"1003";"286158,87"
"710300522332024OB000004";"710300522332023LB000071";"02/01/2024";"104";"Caixa Econômica Federal";"1003";"106,08"
"710300522332024OB000005";"710300522332023LB000069";"02/01/2024";"1";"Banco do Brasil S.A.";"1897";"231187,11"
"773200000012024OB000001";"773200000012023LB000138";"02/01/2024";"1";"Banco do Brasil S.A.";"1607";"406170316,69"
"773200000012024OB000001";"773200000012023LB000138";"02/01/2024";"33";"Banco Santander (Brasil) S.A.";"3403";"261655518,90"
"773200000012024OB000001";"773200000012023LB000138";"02/01/2024";"104";"Caixa Econômica Federal";"0199";"131204469,59"
"773200000012024OB000001";"773200000012023LB000138";"02/01/2024";"237";"Banco Bradesco S.A.";"3002";"193584181,05"
"773200000012024OB000001";"773200000012023LB000138";"02/01/2024";"341";"Itaú UniBanco S.A.";"0301";"284583447,55"
