"Código Pagamento";"Código Lista";"Data Emissão";"Código Sequência";"Valor Lançamento em R$";"Valor Desconto em R$";"Valor Juros em R$";"Valor Dedução em R$";"Valor Acréscimo em R$"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"4";"150,91";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"5";"1012,60";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"6";"340,87";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"7";"173,74";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"8";"173,74";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000031";"510178572022023LF008686";"02/01/2024";"9";"165,98";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000042";"510178572022023LF008656";"02/01/2024";"1";"492,75";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000042";"510178572022023LF008656";"02/01/2024";"2";"222,36";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000042";"510178572022023LF008656";"02/01/2024";"3";"693,47";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"1";"320,06";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"10";"884,89";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"11";"424,26";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"12";"330,29";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"13";"239,31";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"14";"853,83";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"15";"289,44";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"16";"586,75";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"17";"765,45";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"2";"295,32";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"3";"597,27";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"4";"289,26";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"5";"317,99";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"6";"301,18";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"7";"310,00";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"8";"1028,76";"0,00";"0,00";"0,00";"0,00"
"510178572022024OB000061";"510178572022023LF008689";"02/01/2024";"9";"224,26";"0,00";"0,00";"0,00";"0,00"
"510180572022024OB000002";"510180572022023LF002568";"02/01/2024";"1";"45,40";"0,00";"0,00";"0,00";"0,00"
"510180572022024OB000005";"510180572022024LF000001";"02/01/2024";"1";"21162,03";"0,00";"0,00";"0,00";"0,00"
"510180572022024OB000006";"510180572022024LF000002";"02/01/2024";"1";"140,56";"0,00";"0,00";"0,00";"0,00"
"510180572022024OB000009";"510180572022023LF002569";"02/01/2024";"1";"340,36";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000002";"510181572022023LF017117";"02/01/2024";"1";"45,00";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000012";"510181572022023LF017095";"02/01/2024";"1";"126,01";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000013";"510181572022023LF017092";"02/01/2024";"1";"399,65";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000019";"510181572022023LF017115";"02/01/2024";"1";"670,66";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000020";"510181572022023LF017116";"02/01/2024";"1";"487,30";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000020";"510181572022023LF017116";"02/01/2024";"2";"260,11";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000020";"510181572022023LF017116";"02/01/2024";"3";"136,22";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000031";"510181572022023LF017111";"02/01/2024";"1";"64,84";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000032";"510181572022023LF017112";"02/01/2024";"1";"22,61";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000033";"510181572022023LF017113";"02/01/2024";"1";"30,47";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000038";"510181572022023LF017041";"02/01/2024";"1";"66,00";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000039";"510181572022023LF017045";"02/01/2024";"1";"95,83";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000040";"510181572022023LF017046";"02/01/2024";"1";"65,30";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000050";"510181572022023LF017086";"02/01/2024";"1";"229,56";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000054";"510181572022023LF017090";"02/01/2024";"1";"440,55";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000055";"510181572022023LF017091";"02/01/2024";"1";"227,13";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000059";"510181572022023LF017105";"02/01/2024";"1";"4,61";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000060";"510181572022023LF017106";"02/01/2024";"1";"2,30";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000063";"510181572022023LF017087";"02/01/2024";"1";"3,84";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000064";"510181572022023LF017088";"02/01/2024";"1";"2,30";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000065";"510181572022023LF017089";"02/01/2024";"1";"2,30";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000068";"510181572022023LF017108";"02/01/2024";"1";"4,61";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000069";"510181572022023LF017085";"02/01/2024";"1";"3,45";"0,00";"0,00";"0,00";"0,00"
"510181572022024OB000071";"510181572022023LF017118";"02/01/2024";"1";"154,70";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000006";"510677572022023LF002902";"02/01/2024";"1";"11812,89";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000007";"510677572022023LF002864";"02/01/2024";"1";"5885,74";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000008";"510677572022023LF002964";"02/01/2024";"1";"51942,77";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000009";"510677572022023LF002880";"02/01/2024";"1";"2840,69";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"1";"484,60";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"10";"588,14";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"11";"203,93";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"12";"345,96";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"13";"151,06";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"14";"242,01";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"15";"151,06";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"16";"151,06";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"17";"217,86";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"2";"151,06";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"3";"255,01";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"4";"2090,24";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"5";"306,98";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"6";"831,12";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"7";"164,05";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"8";"371,95";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000010";"510677572022023LF002936";"02/01/2024";"9";"875,30";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000011";"510677572022023LF002982";"02/01/2024";"1";"2410,80";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000012";"510677572022023LF002984";"02/01/2024";"1";"2456,79";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000013";"510677572022023LF002983";"02/01/2024";"1";"101,00";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000014";"510677572022023LF002985";"02/01/2024";"1";"20111,52";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000015";"510677572022023LF002986";"02/01/2024";"1";"1416,04";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000015";"510677572022023LF002986";"02/01/2024";"2";"1052,17";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000016";"510677572022023LF002987";"02/01/2024";"1";"203,93";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000016";"510677572022023LF002987";"02/01/2024";"2";"576,08";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000016";"510677572022023LF002987";"02/01/2024";"3";"155,60";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000017";"510677572022023LF002988";"02/01/2024";"1";"11258,93";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000017";"510677572022023LF002988";"02/01/2024";"2";"1148,29";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000018";"510677572022023LF002989";"02/01/2024";"1";"1243,74";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000018";"510677572022023LF002989";"02/01/2024";"2";"209,38";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000019";"510677572022023LF002971";"02/01/2024";"1";"10091,24";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"1";"154,13";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"10";"155,66";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"11";"154,13";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"12";"288,90";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"2";"236,26";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"3";"572,49";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"4";"152,59";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"5";"152,56";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"6";"724,14";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"7";"236,63";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"8";"386,94";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000020";"510677572022023LF002990";"02/01/2024";"9";"442,42";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000021";"510677572022023LF002991";"02/01/2024";"1";"186,57";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000021";"510677572022023LF002991";"02/01/2024";"2";"203,93";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000027";"510677572022023LF002976";"02/01/2024";"1";"747,74";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000033";"510677572022023LF002975";"02/01/2024";"1";"1235,64";"0,00";"0,00";"0,00";"0,00"
"510677572022024OB000038";"510677572022023LF002960";"02/01/2024";"1";"658,65";"0,00";"0,00";"0,00";"0,00"
"510678572022024OB000003";"510678572022023LF007972";"02/01/2024";"1";"79,77";"0,00";"0,00";"0,00";"0,00"
"510678572022024OB000004";"510678572022023LF007973";"02/01/2024";"1";"126,59";"0,00";"0,00";"0,00";"0,00"
"510678572022024OB000004";"510678572022023LF007973";"02/01/2024";"2";"126,59";"0,00";"0,00";"0,00";"0,00"
"512001572022024OB000015";"512001572022023LF000264";"02/01/2024";"1";"157373,02";"0,00";"0,00";"0,00";"0,00"
"512001572022024OB000019";"512001572022023LF000263";"02/01/2024";"1";"4664,46";"0,00";"0,00";"0,00";"0,00"
"512001572022024OB000021";"512001572022023LF000260";"02/01/2024";"1";"31944,74";"0,00";"0,00";"0,00";"0,00"
"512001572022024OB000023";"512001572022023LF000262";"02/01/2024";"1";"497554,75";"0,00";"0,00";"0,00";"0,00"
"512001572022024OB000024";"512001572022023LF000261";"02/01/2024";"1";"2011326,99";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000002";"512016572022023LF000098";"02/01/2024";"1";"293,56";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000004";"512016572022023LF000095";"02/01/2024";"1";"812,85";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000005";"512016572022023LF000096";"02/01/2024";"1";"901,72";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000006";"512016572022023LF000097";"02/01/2024";"1";"835,86";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000017";"512016572022023LF000094";"02/01/2024";"1";"69973,30";"0,00";"0,00";"0,00";"0,00"
"512016572022024OB000040";"512016572022023LF000093";"02/01/2024";"1";"333446,06";"0,00";"0,00";"0,00";"0,00"
"512074572022024OB000003";"512074572022023LF001140";"02/01/2024";"1";"94,77";"0,00";"0,00";"0,00";"0,00"
"512074572022024OB000004";"512074572022023LF001139";"02/01/2024";"1";"210,25";"0,00";"0,00";"0,00";"0,00"
"512074572022024OB000005";"512074572022023LF001136";"02/01/2024";"1";"94,77";"0,00";"0,00";"0,00";"0,00"
"513678579042024OB000003";"513678579042023LF000815";"02/01/2024";"1";"1808,40";"0,00";"0,00";"0,00";"0,00"
"513678579042024OB000004";"513678579042023LF000814";"02/01/2024";"1";"8892,87";"0,00";"0,00";"0,00";"0,00"
"530001000012024OB000002";"530001000012023LF000180";"02/01/2024";"1";"56442,79";"0,00";"0,00";"0,00";"0,00"
"530001000012024OB000002";"530001000012023LF000180";"02/01/2024";"2";"56442,79";"0,00";"0,00";"0,00";"0,00"
"530001000012024OB000004";"530001000012023LF000179";"02/01/2024";"1";"56683,51";"0,00";"0,00";"0,00";"0,00"
"530001000012024OB000011";"530001000012023LF000181";"02/01/2024";"1";"90719,44";"0,00";"0,00";"0,00";"0,00"
"530029000012024OB000010";"530029000012023LF000019";"02/01/2024";"1";"3549,98";"0,00";"0,00";"0,00";"0,00"
"530029000012024OB000013";"530029000012023LF000021";"02/01/2024";"1";"18472,02";"0,00";"0,00";"0,00";"0,00"
"530029000012024OB000018";"530029000012023LF000020";"02/01/2024";"1";"144,76";"0,00";"0,00";"0,00";"0,00"
"533013532022024OB000008";"533013532022023LF000144";"02/01/2024";"1";"1973,67";"0,00";"0,00";"0,00";"0,00"
"533013532022024OB000009";"533013532022023LF000145";"02/01/2024";"1";"6,16";"0,00";"0,00";"0,00";"0,00"
"533014532032024OB000007";"533014532032023LF000171";"02/01/2024";"1";"1487,42";"0,00";"0,00";"0,00";"0,00"
"533014532032024OB000014";"533014532032023LF000170";"02/01/2024";"1";"135,52";"0,00";"0,00";"0,00";"0,00"
"533018532072024OB000016";"533018532072023LF000103";"02/01/2024";"1";"218,68";"0,00";"0,00";"0,00";"0,00"
"540010000012024OB000008";"540010000012023LF000067";"02/01/2024";"1";"1695,65";"0,00";"0,00";"0,00";"0,00"
"540010000012024OB000009";"540010000012023LF000069";"02/01/2024";"1";"258,85";"0,00";"0,00";"0,00";"0,00"
"540010000012024OB000016";"540010000012023LF000068";"02/01/2024";"1";"2419,88";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"1";"48709,08";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"2";"2850,42";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"3";"2523,15";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"4";"2359,50";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"5";"5462,00";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"6";"2634,41";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"7";"2398,78";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"8";"8328,87";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000001";"550005000012023LF000238";"02/01/2024";"9";"9394,37";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000002";"550005000012023LF000236";"02/01/2024";"1";"720,57";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000003";"550005000012023LF000237";"02/01/2024";"1";"232679,26";"0,00";"0,00";"0,00";"0,00"
"550005000012024OB000004";"550005000012023LF000239";"02/01/2024";"1";"176180,89";"0,00";"0,00";"0,00";"0,00"
"550030000012024OB000001";"550030000012023LF000010";"02/01/2024";"1";"32438,19";"0,00";"0,00";"0,00";"0,00"
"550030000012024OB000002";"550030000012023LF000011";"02/01/2024";"1";"78016,26";"0,00";"0,00";"0,00";"0,00"
"550030000012024OB000016";"550030000012023LF000012";"02/01/2024";"1";"2551,41";"0,00";"0,00";"0,00";"0,00"
"550030000012024OB000017";"550030000012023LF000013";"02/01/2024";"1";"21,56";"0,00";"0,00";"0,00";"0,00"
"560003000012024OB000011";"560003000012023LF000438";"02/01/2024";"1";"3474,61";"0,00";"0,00";"0,00";"0,00"
"560003000012024OB000012";"560003000012023LF000436";"02/01/2024";"1";"3474,61";"0,00";"0,00";"0,00";"0,00"
"560003000012024OB000013";"560003000012023LF000435";"02/01/2024";"1";"466,69";"0,00";"0,00";"0,00";"0,00"
"560003000012024OB000014";"560003000012023LF000437";"02/01/2024";"1";"2070,67";"0,00";"0,00";"0,00";"0,00"
"580009000012024OB000005";"580009000012023LF000008";"02/01/2024";"1";"659,25";"0,00";"0,00";"0,00";"0,00"
"682010682012024OB000006";"682010682012023LF000700";"02/01/2024";"1";"55,44";"0,00";"0,00";"0,00";"0,00"
"682010682012024OB000022";"682010682012023LF000701";"02/01/2024";"1";"2800,89";"0,00";"0,00";"0,00";"0,00"
"682010682012024OB000026";"682010682012023LF000715";"02/01/2024";"1";"264,02";"0,00";"0,00";"0,00";"0,00"
"682010682012024OB000027";"682010682012023LF000716";"02/01/2024";"1";"202,21";"0,00";"0,00";"0,00";"0,00"
"690008000012024OB000003";"690008000012023LF000002";"02/01/2024";"1";"83,16";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000048";"710300522332023LF000634";"02/01/2024";"1";"4176,48";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000049";"710300522332023LF000628";"02/01/2024";"1";"323883,68";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000050";"710300522332023LF000638";"02/01/2024";"1";"596,29";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000051";"710300522332023LF000636";"02/01/2024";"1";"569,91";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000052";"710300522332023LF000630";"02/01/2024";"1";"203800,00";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000053";"710300522332023LF000637";"02/01/2024";"1";"90820,80";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000054";"710300522332023LF000579";"02/01/2024";"1";"349768,20";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000055";"710300522332023LF000581";"02/01/2024";"1";"640441,50";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000056";"710300522332023LF000603";"02/01/2024";"1";"355750,84";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000057";"710300522332023LF000621";"02/01/2024";"1";"699543,50";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000058";"710300522332023LF000624";"02/01/2024";"1";"366815,12";"0,00";"0,00";"0,00";"0,00"
"710300522332024OB000059";"710300522332023LF000625";"02/01/2024";"1";"106966,72";"0,00";"0,00";"0,00";"0,00"
"752100000012024OB000001";"752100000012023LF000124";"02/01/2024";"1";"254,59";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000002";"765700000012023LF000081";"02/01/2024";"1";"9101,37";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000003";"765700000012023LF000082";"02/01/2024";"1";"187,48";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000004";"765700000012023LF000083";"02/01/2024";"1";"47811,20";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000005";"765700000012023LF000084";"02/01/2024";"1";"45804,15";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000006";"765700000012023LF000085";"02/01/2024";"1";"7264,23";"0,00";"0,00";"0,00";"0,00"
"765700000012024OB000007";"765700000012023LF000086";"02/01/2024";"1";"852,48";"0,00";"0,00";"0,00";"0,00"
"765741000012024OB000001";"765741000012023LF000120";"02/01/2024";"1";"2243,27";"0,00";"0,00";"0,00";"0,00"
